periodo_orbital,duracion_transito,profundidad,pl_radio,insolacion,st_radio,st_temperatura,st_gravedad,pl_temperatura_eq,RA,DEC,mission,object_id,label
3.335115,3.48,,1.6,,0.9,,,,203.3018653,-14.5041057,K2,K2-278 b,CONFIRMED
3.334966,,,2.98,,1.61,6747.0,4.17,1711.0,203.3018653,-14.5041057,K2,K2-278 b,CONFIRMED
3.333,3.792,268.0,,,1.70729,5557.0,3.96468,,203.3018653,-14.5041057,K2,K2-278 b,CONFIRMED
7.122605,,,1.21,,0.86,5558.0,4.46,879.0,204.7792935,-6.0417592,K2,K2-279 b,CONFIRMED
7.12471,3.072,207.0,1.244,,0.857,,,,204.7792935,-6.0417592,K2,K2-279 b,CONFIRMED
7.125,2.814,153.0,,,0.894218,5425.98,4.51061,,204.7792935,-6.0417592,K2,K2-279 b,CONFIRMED
7.122297,3.1392,,1.0,,0.76,,,,204.7792935,-6.0417592,K2,K2-279 b,CONFIRMED
2.260435,,,2.3,30.1,0.279867,3292.75,,,335.6233145,-7.9563525,K2,K2-28 b,CONFIRMED
2.260455,,,2.32,,0.288,3214.0,4.93,568.0,335.6233145,-7.9563525,K2,K2-28 b,CONFIRMED
2.2604455,0.9816,6640.0,2.56,21.7,0.288,3214.0,4.93,420.0,335.6233145,-7.9563525,K2,K2-28 b,CONFIRMED
2.2604439,0.99,6420.0,1.6,,0.18,2997.0,,,335.6233145,-7.9563525,K2,K2-28 b,CONFIRMED
2.260404,0.984,6750.0,1.52,,0.184,,,,335.6233145,-7.9563525,K2,K2-28 b,CONFIRMED
2.260438,,,2.45,,0.28,3290.0,4.93,590.0,335.6233145,-7.9563525,K2,K2-28 b,CONFIRMED
2.26026548696,1.0103493,6129.678800000001,2.72623736,21.3031,0.341024,3236.0,4.88,547.94,335.6233145,-7.9563525,K2,K2-28 b,CONFIRMED
19.89526,8.267,,7.5,,1.28,5500.0,4.21,787.0,291.5953596,-22.2477071,K2,K2-280 b,CONFIRMED
19.895202,,,7.67,,1.28,5742.0,4.26,744.0,291.5953596,-22.2477071,K2,K2-280 b,CONFIRMED
19.894641,,,5.55493874,,1.06414,5767.0,4.47,,291.5953596,-22.2477071,K2,K2-280 b,CONFIRMED
19.895,,,7.46,69.5,1.279,5741.0,4.14,736.0,291.5953596,-22.2477071,K2,K2-280 b,CONFIRMED
19.895268,8.1888,,8.5,,1.45,,,,291.5953596,-22.2477071,K2,K2-280 b,CONFIRMED
19.89531,8.2776,3463.0,8.01,,1.367,,,,291.5953596,-22.2477071,K2,K2-280 b,CONFIRMED
8.687708,2.7504,,8.1,,0.75,,,,16.2274724,7.2692169,K2,K2-281 b,CONFIRMED
8.687812,2.7096,12387.999999999998,7.36,,0.664,,,,16.2274724,7.2692169,K2,K2-281 b,CONFIRMED
8.687721,,,8.18,,0.76,4812.0,4.59,665.0,16.2274724,7.2692169,K2,K2-281 b,CONFIRMED
4.169746,2.7312,,2.7,,0.93,,,,13.4321524,7.9952914,K2,K2-282 b,CONFIRMED
4.169836,,,2.82,,0.94,5523.0,4.47,1057.0,13.4321524,7.9952914,K2,K2-282 b,CONFIRMED
4.17032,2.88,935.0,3.19,,1.013,,,,13.4321524,7.9952914,K2,K2-282 b,CONFIRMED
4.169783,,,2.5,,1.0,5499.0,4.5,,13.4321524,7.9952914,K2,K2-282 b,CONFIRMED
1.921111,1.8288,1967.0000000000002,3.23,,0.709,,,,13.1943679,9.6929181,K2,K2-283 b,CONFIRMED
1.921036,,,3.52,,0.82,5060.0,4.56,1186.0,13.1943679,9.6929181,K2,K2-283 b,CONFIRMED
1.921076,1.7496,,3.8,,0.86,,,,13.1943679,9.6929181,K2,K2-283 b,CONFIRMED
4.795069,2.147,,2.78,42.6,0.607,4140.0,4.67,653.0,79.1407971,20.2549034,K2,K2-284 b,CONFIRMED
4.7948599,,,,,0.607,4140.0,4.67,,79.1407971,20.2549034,K2,K2-284 b,CONFIRMED
4.7948642,2.245,2280.0,3.3985,118.638,0.65,4072.0,4.62,919.0,79.1407971,20.2549034,K2,K2-284 b,CONFIRMED
3.471745,2.18,970.0,2.59,234.31,0.787,4975.0,4.4,1088.9,349.3843458,1.3001522,K2,K2-285 b,CONFIRMED
3.4715644,2.13,1050.0,2.65245,304.054,0.77,5144.5,4.6,1163.0,349.3843458,1.3001522,K2,K2-285 b,CONFIRMED
7.1385672,2.464,2064.0,3.60516,63.7967,0.77,5144.5,4.6,787.0,349.3843458,1.3001522,K2,K2-285 c,CONFIRMED
7.138048,2.52,2100.0,3.53,50.35,0.787,4975.0,4.4,741.4,349.3843458,1.3001522,K2,K2-285 c,CONFIRMED
10.45582,2.504,1000.0,2.48,24.61,0.787,4975.0,4.4,619.9,349.3843458,1.3001522,K2,K2-285 d,CONFIRMED
14.76289,2.3,680.0,1.95,10.5,0.787,4975.0,4.4,500.9,349.3843458,1.3001522,K2,K2-285 e,CONFIRMED
27.359,3.0,1120.0,2.1,,0.62,3926.0,4.7,347.0,233.3698192,-16.7737113,K2,K2-286 b,CONFIRMED
14.893291,,,9.494023,,1.07,5695.0,4.398,804.0,233.0743401,-22.3583447,K2,K2-287 b,CONFIRMED
14.89329,,,9.33708092,,1.07,5695.0,4.398,,233.0743401,-22.3583447,K2,K2-287 b,CONFIRMED
31.3888,2.3376,1531.0000000000002,1.25,,0.312,,,,55.4442857,18.2684913,K2,K2-288 B b,CONFIRMED
31.393463,2.112,,1.9,,0.32,3341.0,4.96,226.36,55.4442857,18.2684913,K2,K2-288 B b,CONFIRMED
13.15628,3.92592,,3.2,,0.38,3809.0,4.89,,246.6429443,-15.7925384,K2,K2-289 b,CONFIRMED
13.15727,3.8736,7619.0,10.83,,1.24,,,,246.6429443,-15.7925384,K2,K2-289 b,CONFIRMED
13.156974,3.93,7780.0,5.19,,0.54,3816.0,,,246.6429443,-15.7925384,K2,K2-289 b,CONFIRMED
13.156969,4.032,,9.1,,1.025,5529.0,4.393,753.0,246.6429443,-15.7925384,K2,K2-289 b,CONFIRMED
3.258824,,,12.05607716,,0.857501,5392.0,4.59,,62.670422,24.4016558,K2,K2-29 b,CONFIRMED
3.2589263,2.13,18840.0,11.209,,0.748,5222.0,4.626,1076.0,62.670422,24.4016558,K2,K2-29 b,CONFIRMED
3.25883406,,,,,0.86,5358.0,4.54,,62.670422,24.4016558,K2,K2-29 b,CONFIRMED
3.25883164155,2.2220346,22743.233799999998,12.87148683,284.4142,0.817114,5387.06,4.58431,1047.39,62.670422,24.4016558,K2,K2-29 b,CONFIRMED
3.2591993,2.18,17620.0,,,0.817114,5387.06,4.58431,,62.670422,24.4016558,K2,K2-29 b,CONFIRMED
3.2588315,,,,,0.86,5358.0,4.54,,62.670422,24.4016558,K2,K2-29 b,CONFIRMED
3.2588321,2.22,,13.33871,,0.86,5358.0,4.54,1171.0,62.670422,24.4016558,K2,K2-29 b,CONFIRMED
3.258813,2.196,19011.0,11.38,,0.807,,,,62.670422,24.4016558,K2,K2-29 b,CONFIRMED
3.258768,2.071,,11.42,293.0,0.85,5323.0,4.55,,62.670422,24.4016558,K2,K2-29 b,CONFIRMED
,,,,,,,,,234.8578846,-20.1988975,K2,K2-290 b,CONFIRMED
9.21165,4.96,,3.06,,1.511,6302.0,4.23,1230.0,234.8578846,-20.1988975,K2,K2-290 b,CONFIRMED
48.36685,8.14,,11.276254,,1.511,6302.0,4.23,676.0,234.8578846,-20.1988975,K2,K2-290 c,CONFIRMED
,,,,,,,,,234.8578846,-20.1988975,K2,K2-290 c,CONFIRMED
2.225177,1.719,,1.589,633.0,0.899,5520.0,4.5,,76.44594,21.548199,K2,K2-291 b,CONFIRMED
2.2251639,1.545,284.0,1.50436,348.601,0.92,5509.0,4.5,1203.0,76.44594,21.548199,K2,K2-291 b,CONFIRMED
2.225,,,1.582,,0.904,5520.0,4.5,,76.44594,21.548199,K2,K2-291 b,CONFIRMED
2.225177,,,1.589,633.0,0.934,5520.0,4.5,1278.0,76.44594,21.548199,K2,K2-291 b,CONFIRMED
16.9841,3.66,,2.63,67.0,1.09,5725.0,4.33,795.0,205.3758786,-9.9460704,K2,K2-292 b,CONFIRMED
13.1225,3.98,,2.45,,0.947,5532.0,4.52,750.0,351.6064952,-6.0279068,K2,K2-293 b,CONFIRMED
2.50387,2.6,,1.66,,1.2,5612.0,4.2,1425.0,352.0516724,-7.6037856,K2,K2-294 b,CONFIRMED
4.0248883,2.5104,21878.000000000004,9.56,,0.665,,,,19.6101417,6.8167277,K2,K2-295 b,CONFIRMED
4.02488968,,,,,0.7,4444.0,4.63,,19.6101417,6.8167277,K2,K2-295 b,CONFIRMED
4.024881,2.4792,,10.3,,0.73,,,,19.6101417,6.8167277,K2,K2-295 b,CONFIRMED
4.0248735,2.384,23775.0,11.6786,97.8595,0.75,4492.0,4.52,876.0,19.6101417,6.8167277,K2,K2-295 b,CONFIRMED
4.024867,2.4984,,10.054473,,0.7,4444.0,4.63,852.0,19.6101417,6.8167277,K2,K2-295 b,CONFIRMED
10.054544,,,2.08,,0.561,,,,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.05460031054,2.640621,1321.02,2.11286662,11.5486,0.550856,3920.0,4.6932,470.17,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.05429,2.563,,2.078,,0.553,,4.734,,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.05448,,,1.98,,0.52,3951.0,,504.0,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.05449,2.726,,2.18,10.9,0.56,3896.0,4.72,463.0,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.05467,2.6208,1416.0,1.45,,0.371,,,,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.054626,,,2.14,11.0,0.561,3896.0,4.734,463.0,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.05403,2.553,,2.14,11.0,0.561,3896.0,,,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.054374,2.61,1450.0,2.4,,0.58,3927.0,,,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.054626,,,,,0.561,3896.0,4.734,,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.054626,,,2.25,11.6,0.6,3835.0,,513.0,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.05403,,,2.14,,0.561,3896.0,4.72,,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.0546535,,,2.078,10.5,0.546,3844.0,4.704,501.3,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.05443,2.52,,1.44,5.8,0.371,3841.0,4.906,,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.05454,,,2.29,,0.6,3835.0,4.66,,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
10.05176778,3.052,1450.0,,,0.550856,3920.0,4.6932,,172.3353708,-1.4551364,K2,K2-3 b,CONFIRMED
24.6435,3.38,,1.18,1.77,0.371,3841.0,4.906,,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.64671,3.6,822.0,1.18,,0.371,,,,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.646729,,,1.582,3.17,0.546,3844.0,4.704,371.8,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.646582,,,1.69,3.51,0.6,3835.0,,381.0,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.64638,,,1.77,,0.6,3835.0,4.66,,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.646582,,,,,0.561,3896.0,4.734,,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.646582,,,1.72,3.0,0.561,3896.0,4.734,344.0,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.6454,,,1.72,,0.561,3896.0,4.72,,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.6454,3.428,,1.72,3.32,0.561,3896.0,,,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.64638,,,1.69,,0.561,,,,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.64745,,,1.56,,0.52,3951.0,,374.0,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.645013,3.61,916.0,1.9,,0.58,3927.0,,,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.6491,,,1.644,,0.553,,4.734,,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
24.64354,3.633,,1.85,3.3,0.56,3896.0,4.72,344.0,172.3353708,-1.4551364,K2,K2-3 c,CONFIRMED
44.55603,,,1.458,1.44,0.546,3844.0,4.704,305.2,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.56115,4.04,731.0,1.7,,0.58,3927.0,,,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.55612,4.17,,,,0.550856,3920.0,4.6932,,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.55765,,,1.61,1.5,0.561,,,300.0,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.5574,4.512,782.0,1.11,,0.371,,,,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.556456,,,1.62,1.6,0.6,3835.0,,312.0,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.5631,,,1.52,,0.561,3896.0,4.72,,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.55646,,,,,0.561,3896.0,4.734,,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.556456,,,1.52,282.0,0.561,3896.0,4.734,282.0,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.55983,4.325,,1.51,1.5,0.56,3896.0,4.72,282.0,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.5631,3.98,,1.52,1.51,0.561,3896.0,,,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.5609,4.04,,0.96,0.8,0.371,3841.0,4.906,,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.5705,4.07,,1.53,,0.553,,4.734,,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
44.55764,,,1.65,,0.6,3835.0,4.66,,172.3353708,-1.4551364,K2,K2-3 d,CONFIRMED
4.09847804,,,,,0.844,5425.0,4.54,,52.3420548,22.2993491,K2,K2-30 b,CONFIRMED
4.098506,2.241,,12.3,299.0,0.92,5567.0,4.48,,52.3420548,22.2993491,K2,K2-30 b,CONFIRMED
4.09847409321,2.323409,16869.9465,14.83669218,319.8755,1.06395,5198.0,4.33,1078.61,52.3420548,22.2993491,K2,K2-30 b,CONFIRMED
4.098492,,,12.65164357,,0.909346,5574.0,4.53,,52.3420548,22.2993491,K2,K2-30 b,CONFIRMED
4.09803132,2.4,17020.0,,,1.06395,5198.0,4.33019,,52.3420548,22.2993491,K2,K2-30 b,CONFIRMED
4.09849,,,11.982421,,0.839,5575.0,4.6,1203.0,52.3420548,22.2993491,K2,K2-30 b,CONFIRMED
4.098507,2.355,,13.405964,,0.941,5581.0,4.484,1185.0,52.3420548,22.2993491,K2,K2-30 b,CONFIRMED
4.0984897,2.3976,17119.0,13.14,,0.921,,,,52.3420548,22.2993491,K2,K2-30 b,CONFIRMED
4.0984791,,,,,0.844,5425.0,4.54,,52.3420548,22.2993491,K2,K2-30 b,CONFIRMED
4.098503,2.3208,16030.0,11.646151,,0.844,5425.0,4.54,1092.0,52.3420548,22.2993491,K2,K2-30 b,CONFIRMED
3.38631713618,3.2671057,6259.8518,,512.9234,,5780.0,4.438,1213.76,78.3391194,16.4141986,K2,K2-308 b,CONFIRMED
3.38628,3.09,,9.916,,1.24,6100.0,3.94,,78.3391194,16.4141986,K2,K2-308 b,CONFIRMED
1.25785,,,,,0.986,5412.0,4.44,,245.4405531,-23.548273,K2,K2-31 b,CONFIRMED
1.2578542,0.809,,34.0,1272.0,0.9,5465.0,4.523,,245.4405531,-23.548273,K2,K2-31 b,CONFIRMED
1.25785,0.9816,,11.88154,,0.78,5280.0,4.6,,245.4405531,-23.548273,K2,K2-31 b,CONFIRMED
1.25784906,,,46.0,1930.0,1.138,5340.0,4.45,1688.0,245.4405531,-23.548273,K2,K2-31 b,CONFIRMED
1.2578332,0.931,7160.0,,,1.02904,5340.0,4.37794,,245.4405531,-23.548273,K2,K2-31 b,CONFIRMED
1.25784887,,,,,0.78,5280.0,4.6,,245.4405531,-23.548273,K2,K2-31 b,CONFIRMED
1.2578493,0.95,6290.0,7.0,,0.81,5251.0,,,245.4405531,-23.548273,K2,K2-31 b,CONFIRMED
1.25781300511,0.979333,7385.3107,12.57069193,1564.287,1.02904,5340.0,4.37794,1603.98,245.4405531,-23.548273,K2,K2-31 b,CONFIRMED
921.2,,,,,1.22,5959.0,,,140.3390845,14.3678691,K2,K2-312 c,CONFIRMED
3.1443189,0.821,,0.95,7.45,0.196,3300.0,5.094,460.0,228.0210932,-20.1081634,K2,K2-315 b,CONFIRMED
1.133,,956.9999999999999,1.33,,0.379,3436.0,4.891,841.0,233.6247336,-23.2594663,K2,K2-316 b,CONFIRMED
5.26,,2480.0,1.83,,0.379,3436.0,4.891,423.0,233.6247336,-23.2594663,K2,K2-316 c,CONFIRMED
6.22,,1190.0,2.93,,0.379,3387.0,4.885,432.0,228.6188638,-21.0227209,K2,K2-317 b,CONFIRMED
7.01,,850.0000000000001,1.66,,0.552,3851.0,4.701,456.0,232.4461375,-17.557463,K2,K2-318 b,CONFIRMED
26.68,,830.0,2.79,,0.898,5440.0,4.512,641.0,166.8010058,3.0399357,K2,K2-319 b,CONFIRMED
8.99002105,2.757,3439.9999999999995,,,0.851795,5274.0,4.53357,,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
8.9919156,3.57,3750.0,4.79,,0.72,4686.0,,,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
8.991942,,,5.17103245,,0.839164,5415.0,4.73,,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
8.99218,,,5.38,,0.87,5315.0,4.43,,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
8.99213,3.486,,5.62,100.0,0.92,5428.0,4.449,,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
8.991828,,,4.96,,0.845,,,,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
8.992,3.488,,5.299,,0.86,5271.0,4.49,837.0,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
17.97586029496,3.3462754,3159.4997000000003,4.78034841,29.794,0.851795,5274.0,4.53357,595.87,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
8.992018,3.4872,3802.0,4.92,,0.757,,,,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
8.99218,3.693,,5.38,82.9,0.87,5315.0,4.43,769.0,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
8.99213,,,5.13,77.7,0.845,5275.0,4.49,817.0,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
8.99196,,,5.038,79.5,0.855,5274.0,4.49,761.0,252.426008,-19.5430504,K2,K2-32 b,CONFIRMED
20.65614,5.024,,3.48,27.4,0.87,5315.0,4.43,583.0,252.426008,-19.5430504,K2,K2-32 c,CONFIRMED
20.66186,,,2.74,,0.845,,,,252.426008,-19.5430504,K2,K2-32 c,CONFIRMED
20.66093,,,3.01,26.2,0.855,5274.0,4.49,577.0,252.426008,-19.5430504,K2,K2-32 c,CONFIRMED
20.6602,4.51,,3.32,33.0,0.92,5428.0,4.449,,252.426008,-19.5430504,K2,K2-32 c,CONFIRMED
20.65614,,,3.48,,0.87,5315.0,4.43,,252.426008,-19.5430504,K2,K2-32 c,CONFIRMED
20.660987,4.75,1350.0,2.88,,0.72,4686.0,,,252.426008,-19.5430504,K2,K2-32 c,CONFIRMED
20.6602,,,3.01,25.6,0.845,5275.0,4.49,619.0,252.426008,-19.5430504,K2,K2-32 c,CONFIRMED
20.66093,4.35,,3.134,,0.86,5271.0,4.49,634.0,252.426008,-19.5430504,K2,K2-32 c,CONFIRMED
20.66178,4.5024,1346.0,2.73,,0.757,,,,252.426008,-19.5430504,K2,K2-32 c,CONFIRMED
20.661623,,,3.11517954,,0.839164,5415.0,4.73,,252.426008,-19.5430504,K2,K2-32 c,CONFIRMED
31.71701,4.888,,3.484,,0.86,5271.0,4.49,550.0,252.426008,-19.5430504,K2,K2-32 d,CONFIRMED
31.715868,5.33,1600.0,3.13,,0.72,4686.0,,,252.426008,-19.5430504,K2,K2-32 d,CONFIRMED
31.7154,5.06,,3.77,18.7,0.92,5428.0,4.449,,252.426008,-19.5430504,K2,K2-32 d,CONFIRMED
31.7236,5.064,1562.0,3.14,,0.757,,,,252.426008,-19.5430504,K2,K2-32 d,CONFIRMED
31.7142,,,3.27,,0.845,,,,252.426008,-19.5430504,K2,K2-32 d,CONFIRMED
31.71922,5.99,,3.75,15.4,0.87,5315.0,4.43,505.0,252.426008,-19.5430504,K2,K2-32 d,CONFIRMED
31.7169,,,3.33,14.8,0.855,5274.0,4.49,500.0,252.426008,-19.5430504,K2,K2-32 d,CONFIRMED
31.7154,,,3.43,14.5,0.845,5275.0,4.49,537.0,252.426008,-19.5430504,K2,K2-32 d,CONFIRMED
31.71922,,,3.75,,0.87,5315.0,4.43,,252.426008,-19.5430504,K2,K2-32 d,CONFIRMED
31.715061,,,3.41411198,,0.839164,5415.0,4.73,,252.426008,-19.5430504,K2,K2-32 d,CONFIRMED
4.34882,,,1.01,,0.845,,,,252.426008,-19.5430504,K2,K2-32 e,CONFIRMED
4.3491,3.552,254.99999999999997,2.2,,0.757,,,,252.426008,-19.5430504,K2,K2-32 e,CONFIRMED
4.34934,2.671,,1.212,,0.86,5271.0,4.49,1066.0,252.426008,-19.5430504,K2,K2-32 e,CONFIRMED
1.995,,5570.000000000001,2.62,,0.3,3157.0,4.55,698.0,163.2519122,5.3064776,K2,K2-320 b,CONFIRMED
2.298,,1100.0,1.95,,0.583,3855.0,4.683,701.0,156.4054989,2.5138829,K2,K2-321 b,CONFIRMED
2.29799150846,0.984865,1354.9641000000001,2.32710652,68.5516,0.590525,3650.0,4.66,733.88,156.4054989,2.5138829,K2,K2-321 b,CONFIRMED
2.2979749,1.1472,992.0,2.05124347,,0.595,3750.0,4.65,830.0,156.4054989,2.5138829,K2,K2-321 b,CONFIRMED
8.205,,709.9999999999999,1.92,,0.602,4141.0,4.677,635.0,156.6226981,4.7640203,K2,K2-322 b,CONFIRMED
24.93,,2630.0,2.1,,0.549,3710.0,4.63,318.0,159.4209874,6.2858689,K2,K2-323 b,CONFIRMED
3.262,,1990.0,2.43,,0.505,3752.0,4.743,707.0,157.6222171,6.8636732,K2,K2-324 b,CONFIRMED
6.93,,6720.0,2.2,,0.298,3287.0,4.84,423.0,353.9169507,-7.6867213,K2,K2-325 b,CONFIRMED
1.256,,921.0,2.28,,0.688,3924.0,4.462,1114.0,351.612262,1.3375909,K2,K2-326 b,CONFIRMED
12.4551225,3.621,,8.675766,45.7,0.822,5282.0,4.566,650.0,351.1353785,-5.1641451,K2,K2-329 b,CONFIRMED
12.45636917022,3.6674288,10352.6424,8.7723254,47.7343,0.843307,5278.0,4.54274,670.39,351.1353785,-5.1641451,K2,K2-329 b,CONFIRMED
5.4252061,4.27,2630.0,0.868,,0.16,2890.0,,,242.5613635,-19.3193831,K2,K2-33 b,CONFIRMED
5.42513,4.22,2300.0,5.76,,1.1,3410.0,3.84,850.0,242.5613635,-19.3193831,K2,K2-33 b,CONFIRMED
5.4224,,1800.0,,,0.909623,3318.0,4.06317,,242.5613635,-19.3193831,K2,K2-33 b,CONFIRMED
5.424865,4.08,,5.04,,1.05,3540.0,,,242.5613635,-19.3193831,K2,K2-33 b,CONFIRMED
5.42526,4.536,3018.0,3.17,,0.529,,,,242.5613635,-19.3193831,K2,K2-33 b,CONFIRMED
13.773826,,,3.29495202,,1.682578,6114.0,4.01,,126.8968265,11.6674131,K2,K2-330 b,CONFIRMED
13.773,4.68,209.20000000000002,2.17,,1.469,,,,126.8968265,11.6674131,K2,K2-330 b,CONFIRMED
13.773,4.31112,245.0,,,1.46908,6266.98,4.19069,,126.8968265,11.6674131,K2,K2-330 b,CONFIRMED
13.772626,4.5408,,2.2,,1.25,,,,126.8968265,11.6674131,K2,K2-330 b,CONFIRMED
13.7748361,4.454,309.0,2.67656,114.929,1.47,6266.98,4.19069,912.0,126.8968265,11.6674131,K2,K2-330 b,CONFIRMED
13.774798,4.57,,2.77,,1.5,6232.0,4.18,969.0,126.8968265,11.6674131,K2,K2-330 b,CONFIRMED
9.398977,3.92,,1.79,,1.06,5994.0,4.43,909.0,132.7376431,13.170269,K2,K2-331 b,CONFIRMED
22.99592,3.72,470.0,2.5,,1.043,6010.0,4.426,,132.7376431,13.170269,K2,K2-331 c,CONFIRMED
22.996591,4.43,,2.72,,1.06,5994.0,4.43,673.0,132.7376431,13.170269,K2,K2-331 c,CONFIRMED
17.703,1.872,6508.0,,,0.289676,3266.0,4.9373,,135.8832666,14.2504994,K2,K2-332 b,CONFIRMED
17.70632,2.03,,2.2,,0.28,3315.0,4.97,266.0,135.8832666,14.2504994,K2,K2-332 b,CONFIRMED
17.7037,2.016,6770.000000000001,1.76,,0.205,,,,135.8832666,14.2504994,K2,K2-332 b,CONFIRMED
14.759287,4.96,,6.18,,1.22,5880.0,4.29,826.0,136.7892752,15.2056765,K2,K2-333 b,CONFIRMED
14.759859,,,,,1.186,6070.0,4.318,,136.7892752,15.2056765,K2,K2-333 b,CONFIRMED
14.759595,4.1088,1705.0000000000002,5.3,,1.186,6070.0,4.318,,136.7892752,15.2056765,K2,K2-333 b,CONFIRMED
14.75650149447,4.9375033,2238.483,5.7395617,102.1266,1.20174,5790.7,4.3,810.78,136.7892752,15.2056765,K2,K2-333 b,CONFIRMED
5.11383503556,2.4556787,1290.375,5.67086336,832.2294,1.50876,6315.7,4.17,1369.87,136.4894259,16.3255146,K2,K2-334 b,CONFIRMED
5.113981,2.46,,5.65,,1.49,6502.0,4.22,1380.0,136.4894259,16.3255146,K2,K2-334 b,CONFIRMED
5.1138428,,,,,1.409,6890.0,4.274,,136.4894259,16.3255146,K2,K2-334 b,CONFIRMED
5.113823,2.1504,1054.0,5.0,,1.409,6890.0,4.274,,136.4894259,16.3255146,K2,K2-334 b,CONFIRMED
12.282343,,,2.52633631,,1.410373,5985.0,4.14,,129.3896679,16.5220648,K2,K2-335 b,CONFIRMED
12.281,3.876,233.0,,,1.33471,6272.0,4.27365,,129.3896679,16.5220648,K2,K2-335 b,CONFIRMED
12.2812,4.32,314.0,2.47,,1.323,,,,129.3896679,16.5220648,K2,K2-335 b,CONFIRMED
12.283211,4.31,,2.21,,1.33,6222.0,4.28,949.0,129.3896679,16.5220648,K2,K2-335 b,CONFIRMED
21.191788,,,1.3172461,,0.782112,5277.0,4.54,,133.8382032,16.7940663,K2,K2-336 b,CONFIRMED
21.194733,4.65,,1.22,,0.8,5424.0,4.56,569.0,133.8382032,16.7940663,K2,K2-336 b,CONFIRMED
21.199,4.28304,182.0,,,0.797924,5296.77,4.59319,,133.8382032,16.7940663,K2,K2-336 b,CONFIRMED
21.1976,5.04,263.0,1.33,,0.7747,,,,133.8382032,16.7940663,K2,K2-336 b,CONFIRMED
16.273563,7.64,,2.62,,1.32,5869.0,4.17,850.0,127.761137,16.9004702,K2,K2-337 b,CONFIRMED
16.271,7.53408,312.0,,,1.25863,5940.0,4.27169,,127.761137,16.9004702,K2,K2-337 b,CONFIRMED
16.2713,7.68,417.99999999999994,2.77,,1.27,,,,127.761137,16.9004702,K2,K2-337 b,CONFIRMED
16.27284,,,2.10886389,,1.064948,5656.0,4.23,,127.761137,16.9004702,K2,K2-337 b,CONFIRMED
3.85,1.62696,282.0,,,0.626953,4504.0,4.69363,,124.3609294,17.0241557,K2,K2-338 b,CONFIRMED
